URL link,Website,Title,Date
https://news.google.com/rss/articles/CBMiSGh0dHBzOi8vd3d3LmhlcmFsZC5jby56dy9wb3NpdGlvbmluZy16aW1iYWJ3ZS1mb3ItcmFwaWQtZWNvbm9taWMtZ3Jvd3RoL9IBTGh0dHBzOi8vd3d3LmhlcmFsZC5jby56dy9wb3NpdGlvbmluZy16aW1iYWJ3ZS1mb3ItcmFwaWQtZWNvbm9taWMtZ3Jvd3RoL2FtcC8?oc=5,The Herald,Positioning Zimbabwe for rapid economic growth,1/3/2019
https://news.google.com/rss/articles/CBMiTGh0dHBzOi8vdGhlcG9pbnRzZ3V5LmNvbS9uZXdzL2FtZXJpY2FuLWFpcmxpbmVzLXByZW1pdW0tZWNvbm9teS1hd2FyZC1jaGFydC_SAQA?oc=5,The Points Guy,Details of American Airlines' Premium Economy Award Chart,1/24/2019
https://news.google.com/rss/articles/CBMihQFodHRwczovL3d3dy5uaXBwb24uY29tL2VuL2phcGFuLWRhdGEvaDAwMzczL2F1dG8taW5kdXN0cnktZG9uYXRlcy1vdmVyLSVDMiVBNTMwMC1taWxsaW9uLXRvLWxkcC1wb2xpdGljYWwtcGFydHktZnVuZGluZy1pbi1qYXBhbi5odG1s0gEA?oc=5,Nippon.com,Auto Industry Donates Over Â¥300 Million to LDP: Political Party Funding in Japan,1/29/2019
https://news.google.com/rss/articles/CBMicWh0dHBzOi8vd3d3LmFsamF6ZWVyYS5jb20vZmVhdHVyZXMvMjAxOS8xLzI0L3doYXQtcHJpeWFua2EtZ2FuZGhpcy1lbnRyeS1pbnRvLXBvbGl0aWNzLW1lYW5zLWZvci1pbmRpYXMtZWxlY3Rpb25z0gF1aHR0cHM6Ly93d3cuYWxqYXplZXJhLmNvbS9hbXAvZmVhdHVyZXMvMjAxOS8xLzI0L3doYXQtcHJpeWFua2EtZ2FuZGhpcy1lbnRyeS1pbnRvLXBvbGl0aWNzLW1lYW5zLWZvci1pbmRpYXMtZWxlY3Rpb25z?oc=5,Al Jazeera English,What Priyanka Gandhiâ€™s entry into politics means for Indiaâ€™s elections,1/24/2019
https://news.google.com/rss/articles/CBMiVGh0dHBzOi8vY2FybmVnaWVlbmRvd21lbnQub3JnLzIwMTkvMDEvMjIvamFwYW4taW4tMjAxOS1sb29rLWF0LXllYXItYWhlYWQtZXZlbnQtNzAzM9IBAA?oc=5,Carnegie Endowment for International Peace,Japan in 2019: A Look at the Year Ahead,1/22/2019
https://news.google.com/rss/articles/CBMiRGh0dHBzOi8vd3d3LnVuaXZlcnNpdHl3b3JsZG5ld3MuY29tL3Bvc3QucGhwP3N0b3J5PTIwMTkwMTE1MTIzMzQ5NTEz0gEA?oc=5,University World News,Malaysia to host Japan's first overseas branch campus,1/15/2019
https://news.google.com/rss/articles/CBMikwFodHRwczovL3d3dy5idXNpbmVzcy1zdGFuZGFyZC5jb20vYXJ0aWNsZS9pbnRlcm5hdGlvbmFsL2ZyYW5jZS13YXJucy1hZ2FpbnN0LWV4b3JiaXRhbnQtcGF5b2ZmLWZvci1leC1yZW5hdWx0LWJvc3MtY2FybG9zLWdob3NuLTExOTAxMjcwMDU3N18xLmh0bWzSAZcBaHR0cHM6Ly93d3cuYnVzaW5lc3Mtc3RhbmRhcmQuY29tL2FtcC9hcnRpY2xlL2ludGVybmF0aW9uYWwvZnJhbmNlLXdhcm5zLWFnYWluc3QtZXhvcmJpdGFudC1wYXlvZmYtZm9yLWV4LXJlbmF1bHQtYm9zcy1jYXJsb3MtZ2hvc24tMTE5MDEyNzAwNTc3XzEuaHRtbA?oc=5,Business Standard,France warns against 'exorbitant' payoff for ex-Renault boss Carlos Ghosn,1/27/2019
https://news.google.com/rss/articles/CBMiN2h0dHBzOi8vd3d3Lndhc2VkYS5qcC9mb2xhdy9pY2wvbmV3cy1lbi8yMDE5LzAxLzI0LzY1MDPSAQA?oc=5,waseda.jp,Recent Legislation in Japan No.2018-1 â€œAct on Promotion of Gender Equality in the Political Field â€ (Satoshi KOTAKE ...,1/24/2019
https://news.google.com/rss/articles/CBMihQFodHRwczovL3RpbWVzb2ZpbmRpYS5pbmRpYXRpbWVzLmNvbS9lbnRlcnRhaW5tZW50L2JlbmdhbGkvbW92aWVzL25ld3MvcnVkcmFuaWwtYW5kLXJhaHVsLWluLWEtcG9saXRpY2FsLWZpbG0vYXJ0aWNsZXNob3cvNjc1NDE4NjAuY21z0gGJAWh0dHBzOi8vdGltZXNvZmluZGlhLmluZGlhdGltZXMuY29tL2VudGVydGFpbm1lbnQvYmVuZ2FsaS9tb3ZpZXMvbmV3cy9ydWRyYW5pbC1hbmQtcmFodWwtaW4tYS1wb2xpdGljYWwtZmlsbS9hbXBfYXJ0aWNsZXNob3cvNjc1NDE4NjAuY21z?oc=5,TOI Etimes,Rudranil and Rahul in a political film,1/16/2019
https://news.google.com/rss/articles/CBMiKmh0dHBzOi8vd3d3Lm5pcHBvbi5jb20vZW4vY3VycmVudHMvZDAwNDU5L9IBAA?oc=5,Nippon.com,Japan Politics in 2019: Challenges Ahead for Prime Minister Abe in the Year of the Boar,1/7/2019
https://news.google.com/rss/articles/CBMigwFodHRwczovL3d3dy5qYXBhbnRpbWVzLmNvLmpwL25ld3MvMjAxOS8wMS8xOS9uYXRpb25hbC9wb2xpdGljcy1kaXBsb21hY3kvY2hhbGxlbmdlcy1hd2FpdC1qYXBhbi10cnVtcC1wcmVzaWRlbmN5LWVudGVycy10aGlyZC15ZWFyL9IBAA?oc=5,The Japan Times,Challenges await Japan as Trump presidency enters its third year,1/19/2019
https://news.google.com/rss/articles/CBMiRWh0dHBzOi8vd3d3LmJyaW5rbmV3cy5jb20vamFwYW4tcG9zdHMtc3RlbGxhci1tYS1wZXJmb3JtYW5jZS1pbi0yMDE4L9IBAA?oc=5,BRINK,Japan Posts Stellar M&A Performance in 2018 â€“ BRINK â€“ Conversations and Insights on Global Business,1/31/2019
https://news.google.com/rss/articles/CBMiQWh0dHBzOi8vbWFpbmljaGkuanAvZW5nbGlzaC9hcnRpY2xlcy8yMDE5MDEwMS9wMmEvMDBtLzBuYS8wMDIwMDBj0gEA?oc=5,The Mainichi,Abe decides to announce new era name on April 1: gov't,1/1/2019
https://news.google.com/rss/articles/CBMif2h0dHBzOi8vd3d3Lndhc2hpbmd0b25wb3N0LmNvbS9lZHVjYXRpb24vMjAxOS8wMS8xNy90ZWFjaGVycy1hcmUtdG9sZC1ub3QtZ2V0LXBvbGl0aWNhbC1jbGFzc3Jvb20td2hhdC1kb2VzLXRoYXQtYWN0dWFsbHktbWVhbi_SAQA?oc=5,The Washington Post,Analysis | Teachers are told not to get 'political' in the classroom. What does that actually mean?,1/17/2019
https://news.google.com/rss/articles/CBMiSmh0dHBzOi8vd3d3Lmhpc3RvcnkuY29tL25ld3Mvcm9uYWxkLXJlYWdhbi13b3JsZC13YXItaWktaG9sbHl3b29kLXBvbGl0aWNz0gEA?oc=5,History,How Playing a Pilot in WWII Docs Helped Reagan Launch His Political Career | HISTORY,1/16/2019
https://news.google.com/rss/articles/CBMiaGh0dHBzOi8vd3d3LmFsamF6ZWVyYS5jb20vbmV3cy8yMDE5LzEvMTUva3VyaWwtaXNsYW5kcy1zb3ZlcmVpZ250eS1ub3QtZm9yLWRpc2N1c3Npb24tcnVzc2lhLXRlbGxzLWphcGFu0gFsaHR0cHM6Ly93d3cuYWxqYXplZXJhLmNvbS9hbXAvbmV3cy8yMDE5LzEvMTUva3VyaWwtaXNsYW5kcy1zb3ZlcmVpZ250eS1ub3QtZm9yLWRpc2N1c3Npb24tcnVzc2lhLXRlbGxzLWphcGFu?oc=5,Al Jazeera English,"Kuril islands sovereignty not for discussion, Russia tells Japan",1/15/2019
https://news.google.com/rss/articles/CBMimgFodHRwczovL3d3dy5qYXBhbnRpbWVzLmNvLmpwL25ld3MvMjAxOS8wMS8yNC9uYXRpb25hbC9wb2xpdGljcy1kaXBsb21hY3kvaWNoaXJvLW96YXdhLW1heS12ZXJnZS1jb21lYmFjay1qYXBhbnMtZHBwLWxpYmVyYWwtcGFydGllcy1mb3JtLWpvaW50LWRpZXQtZ3JvdXAv0gEA?oc=5,The Japan Times,Ichiro Ozawa may be on verge of comeback as Japan's DPP and Liberal parties form joint Diet group,1/24/2019
https://news.google.com/rss/articles/CBMibWh0dHBzOi8vd3d3Lm5pcHBvbi5jb20vZW4vaW4tZGVwdGgvYTA2MjAzL3doby13aWxsLXN1Y2NlZWQtcHJpbWUtbWluaXN0ZXItYWJlLWludHJvZHVjaW5nLXRoZS1jYW5kaWRhdGVzLmh0bWzSAQA?oc=5,Nippon.com,Who Will Succeed Prime Minister Abe? Introducing the Candidates,1/23/2019
https://news.google.com/rss/articles/CBMib2h0dHBzOi8vd3d3LmphcGFudGltZXMuY28uanAvb3Bpbmlvbi8yMDE5LzAxLzMxL2NvbW1lbnRhcnkvamFwYW4tY29tbWVudGFyeS9mYWxsb3V0LWphcGFuLXNvdXRoLWtvcmVhLXRlbnNpb25zL9IBAA?oc=5,The Japan Times,Fallout from Japan-South Korea tensions,1/31/2019
https://news.google.com/rss/articles/CBMic2h0dHBzOi8vd3d3LmphcGFudGltZXMuY28uanAvbmV3cy8yMDE5LzAxLzEyL2J1c2luZXNzL3Jpc2luZy1sYWJvci1jb3N0cy1iaWdnZXN0LXRocmVhdC1qYXBhbmVzZS1maXJtcy1hc2lhLXN1cnZleS_SAQA?oc=5,The Japan Times,Rising labor costs biggest threat to Japanese firms in Asia: survey,1/12/2019
https://news.google.com/rss/articles/CBMiemh0dHBzOi8vd3d3LmphcGFudGltZXMuY28uanAvbmV3cy8yMDE5LzAxLzE5L3dvcmxkL3N5cmlhbi1vcHBvc2l0aW9uLXNlZXMtd2luZG93LXBvbGl0aWNhbC1zb2x1dGlvbi1laWdodC15ZWFycy1jaXZpbC13YXIv0gEA?oc=5,The Japan Times,Syrian opposition sees window for political solution after eight years of civil war,1/19/2019
https://news.google.com/rss/articles/CBMiigFodHRwczovL3d3dy5qYXBhbnRpbWVzLmNvLmpwL25ld3MvMjAxOS8wMS8yMC9uYXRpb25hbC9qYXBhbmVzZS1jaXR5LXBsYW5zLWJhbi1wbGFzdGljLXNob3BwaW5nLWJhZ3MtY2FuLXB1c2gtbGFyZ2VyLW5laWdoYm9ycy1mb2xsb3ctc3VpdC_SAQA?oc=5,The Japan Times,"A Japanese city plans to ban plastic shopping bags, but can it push its larger neighbors to follow suit?",1/20/2019
https://news.google.com/rss/articles/CBMingFodHRwczovL3d3dy5qYXBhbnRpbWVzLmNvLmpwL25ld3MvMjAxOS8wMS8yMy9uYXRpb25hbC9wb2xpdGljcy1kaXBsb21hY3kvaGlzdG9yaWMtZGVhbC1ydXNzaWFuLWhlbGQtaXNsYW5kcy1sb29rcy1uby1uZWFyZXItYWJlLXB1dGlucy1mcnVpdGxlc3MtMjV0aC1tZWV0aW5nL9IBAA?oc=5,The Japan Times,Historic deal on Russian-held islands looks no nearer after Abe and Putin's fruitless 25th meeting,1/23/2019
https://news.google.com/rss/articles/CBMiOGh0dHBzOi8vd3d3My5uaGsub3IuanAvbmhrd29ybGQvZW4vbmV3cy9iYWNrc3Rvcmllcy8zMzkv0gEA?oc=5,NHK WORLD,How has Japan's patriotism changed over the past half century? | NHK WORLD-JAPAN News,1/7/2019
https://news.google.com/rss/articles/CBMiMGh0dHBzOi8vd3d3LmJiYy5jby51ay9uZXdzL3dvcmxkLWFmcmljYS00NjczNTcwM9IBNGh0dHBzOi8vd3d3LmJiYy5jby51ay9uZXdzL3dvcmxkLWFmcmljYS00NjczNTcwMy5hbXA?oc=5,BBC,Ethiopia's Abiy Ahmed: The leader promising to heal a nation,1/3/2019
https://news.google.com/rss/articles/CBMia2h0dHBzOi8vd3d3LmFsLW1vbml0b3IuY29tL29yaWdpbmFscy8yMDE5LzAxL2lyYW4tYWZjLWFzaWFuLWN1cC1zb2NjZXItZm9vdGJhbGwtamFwYW4tZGVmZWF0LXJlYWN0aW9ucy5odG1s0gEA?oc=5,Al-Monitor,Iran's defeat in Asian Cup sparks heated debate on political culture,1/29/2019
https://news.google.com/rss/articles/CBMidWh0dHBzOi8vd3d3LnNjbXAuY29tL3lwL3JlcG9ydC9qb3VybmFsaXNtLXJlc291cmNlcy9hcnRpY2xlLzMwNjAwOTgvd2h5LWl0cy1pbXBvcnRhbnQtd2UtY2FuLXRlbGwtd2hhdHMtZmFrZS1uZXdzLWFuZNIBdWh0dHBzOi8vYW1wLnNjbXAuY29tL3lwL3JlcG9ydC9qb3VybmFsaXNtLXJlc291cmNlcy9hcnRpY2xlLzMwNjAwOTgvd2h5LWl0cy1pbXBvcnRhbnQtd2UtY2FuLXRlbGwtd2hhdHMtZmFrZS1uZXdzLWFuZA?oc=5,YP,Why it's important we can tell what's fake news and what's real,1/10/2019
https://news.google.com/rss/articles/CBMibWh0dHBzOi8vd3d3LmphcGFudGltZXMuY28uanAvbmV3cy8yMDE5LzAxLzExL2J1c2luZXNzL21vb24tamFlLWRvdWJsZXMtdW5wb3B1bGFyLWVjb25vbWljLWFnZW5kYS1zb3V0aC1rb3JlYS_SAQA?oc=5,The Japan Times,Moon Jae-in doubles down on his unpopular economic agenda for South Korea,1/11/2019
https://news.google.com/rss/articles/CBMigQFodHRwczovL3d3dy5pbmR5c3Rhci5jb20vc3RvcnkvbmV3cy8yMDE5LzAxLzE3L3ByZXNjcmlwdGlvbi1kcnVnLXByaWNlcy1xdWlja2x5LWJlY29taW5nLW9uZS1ob3R0ZXN0LXBvbGl0aWNhbC1pc3N1ZXMvMjU2OTI4NzAwMi_SAQA?oc=5,IndyStar,Drug prices are quickly becoming 'one of the hottest political issues',1/17/2019
https://news.google.com/rss/articles/CBMiQWh0dHBzOi8vbWFpbmljaGkuanAvZW5nbGlzaC9hcnRpY2xlcy8yMDE5MDEwMy9wMmEvMDBtLzBuYS8wMDEwMDBj0gEA?oc=5,The Mainichi,Abe decides Emperor Akihito will sign Cabinet order promulgating new era name: gov't,1/3/2019
https://news.google.com/rss/articles/CBMie2h0dHBzOi8vd3d3LmphcGFudGltZXMuY28uanAvY291bnRyeS1yZXBvcnQvMjAxOS8wMS8yNS9lZ3lwdC1yZXBvcnQtMjAxOS9lZ3lwdC1qYXBhbi1oaXN0b3JpY2FsLXBhcnRuZXJzaGlwLWZvY3VzZXMtZnV0dXJlL9IBAA?oc=5,The Japan Times,Egypt and Japan: A historical partnership focuses on the future,1/25/2019
https://news.google.com/rss/articles/CBMimgFodHRwczovL3d3dy5qYXBhbnRpbWVzLmNvLmpwL25ld3MvMjAxOS8wMS8xNC9uYXRpb25hbC9wb2xpdGljcy1kaXBsb21hY3kvZm9yZWlnbi1taW5pc3RlcnMtbGF5LWdyb3VuZHdvcmstdG9reW8tbW9zY293LXRlcnJpdG9yaWFsLXRhbGtzLWlzc3Vlcy1vYnN0YWNsZXMv0gEA?oc=5,The Japan Times,"As foreign ministers lay groundwork for Tokyo-Moscow territorial talks, what are the issues and obstacles?",1/14/2019
https://news.google.com/rss/articles/CBMiSGh0dHBzOi8vd3d3LnN0cmFpdHN0aW1lcy5jb20vYXNpYS9icmluZ2luZy15b3UtaW5zaWdodHMtZnJvbS1hY3Jvc3MtYXNpYdIBAA?oc=5,The Straits Times,Bringing you insights from across Asia,1/22/2019
https://news.google.com/rss/articles/CBMiQWh0dHBzOi8vbWFpbmljaGkuanAvZW5nbGlzaC9hcnRpY2xlcy8yMDE5MDEyOS9wMmEvMDBtLzBuYS8wMTUwMDBj0gEA?oc=5,The Mainichi,Emperor gives speech at last Diet opening ceremony scheduled before abdication,1/29/2019
https://news.google.com/rss/articles/CBMiYWh0dHBzOi8vd3d3LmFiYy5uZXQuYXUvbmV3cy8yMDE5LTAxLTE3L2EtaGlzdG9yeS1vZi1uYXppcy1hbmQtdGhlLWZhci1yaWdodC1pbi1hdXN0cmFsaWEvMTA3MTM1MTTSASdodHRwczovL2FtcC5hYmMubmV0LmF1L2FydGljbGUvMTA3MTM1MTQ?oc=5,ABC News,A brief history of Nazism in Australia,1/16/2019
https://news.google.com/rss/articles/CBMisgFodHRwczovL3d3dy5qYXBhbnRpbWVzLmNvLmpwL25ld3MvMjAxOS8wMS8xOS9uYXRpb25hbC9oaXN0b3J5L3VuaXZlcnNpdHktdG9reW8tcmlvdHMtMTk2OC02OS1waG90b2dyYXBoZXItZG9jdW1lbnRlZC1vY2N1cGF0aW9uLWluc2lkZS1iYXJyaWNhZGVzLXJlbWVtYmVycy1maW5hbC1kYXlzLXJlc2lzdGFuY2Uv0gEA?oc=5,The Japan Times,The University of Tokyo riots of 1968-69: A photographer remembers the final days of resistance,1/19/2019
https://news.google.com/rss/articles/CBMijgFodHRwczovL3d3dy5kYWxsYXNuZXdzLmNvbS9uZXdzL3BvbGl0aWNzLzIwMTkvMDEvMDMvd2lkZS1vcGVuLWVsZWN0aW9uLWZvci1kYWxsYXMtbWF5b3ItaGFzLWNhbmRpZGF0ZXMtcmFjaW5nLXRvLWJ1aWxkLWNvYWxpdGlvbnMtcmFpc2UtbW9uZXkv0gGdAWh0dHBzOi8vd3d3LmRhbGxhc25ld3MuY29tL25ld3MvcG9saXRpY3MvMjAxOS8wMS8wMy93aWRlLW9wZW4tZWxlY3Rpb24tZm9yLWRhbGxhcy1tYXlvci1oYXMtY2FuZGlkYXRlcy1yYWNpbmctdG8tYnVpbGQtY29hbGl0aW9ucy1yYWlzZS1tb25leS8_b3V0cHV0VHlwZT1hbXA?oc=5,The Dallas Morning News,"Wide-open election for Dallas mayor has candidates racing to build coalitions, raise money",1/3/2019
https://news.google.com/rss/articles/CBMifmh0dHBzOi8vd3d3LmRhbGxhc25ld3MuY29tL25ld3MvcG9saXRpY3MvMjAxOS8wMS8xNi93YXZlLW9mLWxhdGluby1jYW5kaWRhdGVzLWJyaW5naW5nLW1vcmUtZGl2ZXJzaXR5LXRvLW5vcnRoLXRleGFzLXBvbGl0aWNzL9IBjQFodHRwczovL3d3dy5kYWxsYXNuZXdzLmNvbS9uZXdzL3BvbGl0aWNzLzIwMTkvMDEvMTYvd2F2ZS1vZi1sYXRpbm8tY2FuZGlkYXRlcy1icmluZ2luZy1tb3JlLWRpdmVyc2l0eS10by1ub3J0aC10ZXhhcy1wb2xpdGljcy8_b3V0cHV0VHlwZT1hbXA?oc=5,The Dallas Morning News,Wave of Latino candidates bringing more diversity to North Texas politics,1/15/2019
https://news.google.com/rss/articles/CBMidGh0dHBzOi8vamFwYW4tZm9yd2FyZC5jb20vbXl0aGJ1c3RlcnMtZm9yZWlnbi1yZXBvcnRpbmctb24tdGhlLWphcGFuZXNlLXBvcHVsYXRpb24tYW5kLWJpcnRoLXJhdGUtcmVhY2hlcy1hLW5ldy1sb3cv0gF4aHR0cHM6Ly9qYXBhbi1mb3J3YXJkLmNvbS9teXRoYnVzdGVycy1mb3JlaWduLXJlcG9ydGluZy1vbi10aGUtamFwYW5lc2UtcG9wdWxhdGlvbi1hbmQtYmlydGgtcmF0ZS1yZWFjaGVzLWEtbmV3LWxvdy9hbXAv?oc=5,JAPAN Forward,[Mythbusters] Foreign Reporting on the Japanese Population and Birth Rate Reaches a New Low,1/30/2019
https://news.google.com/rss/articles/CBMinwFodHRwczovL3d3dy5yZmVybC5vcmcvYS90aGUtd2Vlay1pbi1ydXNzaWEtYS1wb2xpdGljYWwtcHJpc29uZXItd2Fsa3MtZnJlZS1zaWJlcmlhbi1zY2hvb2xjaGlsZHJlbi1nby1odW5ncnktYW5kLW1vc2Nvdy1iYWNrcy1pdHMtbWFuLWluLWNhcmFjYXMtLzI5NzMwODkzLmh0bWzSAaEBaHR0cHM6Ly93d3cucmZlcmwub3JnL2FtcC90aGUtd2Vlay1pbi1ydXNzaWEtYS1wb2xpdGljYWwtcHJpc29uZXItd2Fsa3MtZnJlZS1zaWJlcmlhbi1zY2hvb2xjaGlsZHJlbi1nby1odW5ncnktYW5kLW1vc2Nvdy1iYWNrcy1pdHMtbWFuLWluLWNhcmFjYXMtLzI5NzMwODkzLmh0bWw?oc=5,Radio Free Europe / Radio Liberty,"The Week In Russia: A 'Political Prisoner' Walks Free, Siberian Schoolchildren Go Hungry, And Moscow Backs Its Man In Caracas",1/25/2019
https://news.google.com/rss/articles/CBMif2h0dHBzOi8vd3d3LmdtYW5ldHdvcmsuY29tL25ld3Mvb3Bpbmlvbi9jb250ZW50LzY4MDAxNi9kYXktb2YtY29sbGVjdGl2ZS1zaGFtZS13aGVuLXRoZS1jb21mb3J0LXdvbWFuLXN0YXR1ZS13YXMtcmVtb3ZlZC9zdG9yeS_SAYMBaHR0cHM6Ly93d3cuZ21hbmV0d29yay5jb20vbmV3cy9vcGluaW9uL2NvbnRlbnQvNjgwMDE2L2RheS1vZi1jb2xsZWN0aXZlLXNoYW1lLXdoZW4tdGhlLWNvbWZvcnQtd29tYW4tc3RhdHVlLXdhcy1yZW1vdmVkL3N0b3J5Lz9hbXA?oc=5,GMA News Online,Day of collective shame: When the comfort woman statue was removed,1/1/2019
https://news.google.com/rss/articles/CBMicmh0dHBzOi8vd3d3LnBoaWxzdGFyLmNvbS9uZXdzLWNvbW1lbnRhcnkvMjAxOS8wMS8wNC8xODgyMjgxL2NvbW1lbnRhcnktZ2VvLXBvbGl0aWNhbC1mYXVsdC1saW5lLXBoaWxpcHBpbmUtc29jaWV0edIBd2h0dHBzOi8vd3d3LnBoaWxzdGFyLmNvbS9uZXdzLWNvbW1lbnRhcnkvMjAxOS8wMS8wNC8xODgyMjgxL2NvbW1lbnRhcnktZ2VvLXBvbGl0aWNhbC1mYXVsdC1saW5lLXBoaWxpcHBpbmUtc29jaWV0eS9hbXAv?oc=5,Philstar.com,Commentary: The geo-political fault line in Philippine society,1/4/2019
https://news.google.com/rss/articles/CBMiYWh0dHBzOi8vd3d3LmVzcXVpcmVtYWcucGgvcG9saXRpY3MvbmV3cy9wb2xpdGljYWwtcGFydGllcy1pbi10aGUtcGhpbGlwcGluZXMtYTAwMjg3LTIwMTkwMTI3LWxmcm3SAQA?oc=5,Esquire Philippines,Vote For? Get To Know the Political Parties in the Philippines,1/27/2019
https://news.google.com/rss/articles/CBMiYWh0dHBzOi8vd3d3LmNpdGl6ZW4uY28uemEvbmV3cy9tb3N0LWJsYWNrLW1lbi13aG8tbWFycnktd2hpdGUtd29tZW4tbGFjay1wb2xpdGljYWwtY29uc2Npb3VzbmVzcy_SAQA?oc=5,The Citizen,'Most' black men who marry white women 'lack political consciousness',1/8/2019
https://news.google.com/rss/articles/CBMiYWh0dHBzOi8vd3d3LmRhaWx5ZnguY29tL2VkdWNhdGlvbi9mb3JleC10cmFkaW5nLWJhc2ljcy93aGF0LWRvZXMtYS1zcHJlYWQtdGVsbC1mb3JleC10cmFkZXJzLmh0bWzSAQA?oc=5,DailyFX,What Does a Forex Spread Tell Traders?,2/14/2019
https://news.google.com/rss/articles/CBMigwFodHRwczovL3d3dy5hY3Rpb25mb3JleC5jb20vbGl2ZS1jb21tZW50cy8xNjk0OTMtamFwYW4tcG1pLW1hbnVmYWN0dXJpbmctZmluYWxpemVkLWF0LTI5LW1vbnRoLWxvdy1iYWQtbmV3cy1mb3ItZ2xvYmFsLXRyYWRlLWN5Y2xlL9IBhwFodHRwczovL3d3dy5hY3Rpb25mb3JleC5jb20vbGl2ZS1jb21tZW50cy8xNjk0OTMtamFwYW4tcG1pLW1hbnVmYWN0dXJpbmctZmluYWxpemVkLWF0LTI5LW1vbnRoLWxvdy1iYWQtbmV3cy1mb3ItZ2xvYmFsLXRyYWRlLWN5Y2xlLz9hbXA?oc=5,Action Forex,"Japan PMI manufacturing finalized at 29-month low, bad news for global trade cycle",2/1/2019
https://news.google.com/rss/articles/CBMioAFodHRwczovL20uZWNvbm9taWN0aW1lcy5jb20vbmV3cy9pbnRlcm5hdGlvbmFsL3dvcmxkLW5ld3Mvay1wb3AtYW5kLWZhbmN5LXNuZWFrZXJzLWtpbS1qb25nLXVucy1jdWx0dXJhbC1yZXZvbHV0aW9uL2xvdmUtZm9yLXRocmVlLWlkaW90cy9zbGlkZXNob3cvNjc5NzY5NDQuY21z0gEA?oc=5,"Love for ""Three Idiots""",K-pop and fancy sneakers: Kim Jong Un's cultural revolution,2/13/2019
https://news.google.com/rss/articles/CBMiSGh0dHBzOi8vd3d3LnRvcHJhdGVkZm9yZXhicm9rZXJzLmNvbS9uZXdzL2V1ci1qcHktYXQtYS1tYWpvci1jcm9zc3JvYWRzL9IBAA?oc=5,TopRatedForexBrokers,EUR/JPY at a major crossroads,2/20/2019
https://news.google.com/rss/articles/CBMiZWh0dHBzOi8vd3d3LmRhaWx5ZnguY29tL2VkdWNhdGlvbi9mb3JleC1mdW5kYW1lbnRhbC1hbmFseXNpcy9oYXdraXNoLXZzLWRvdmlzaC1hbmQtZm9yZXgtdHJhZGluZy5odG1s0gEA?oc=5,DailyFX,Hawkish vs Dovish: How Monetary Policy Affects FX Trading,2/21/2019
https://news.google.com/rss/articles/CBMic2h0dHBzOi8vd3d3LmZvcmV4bGl2ZS5jb20vbmV3cy8hL3RoZS1hdXN0cmFsaWFuLWRvbGxhci1zaW1wbHktZG9lc250LWhhdmUtYS1sb3QtZ29pbmctZm9yLWl0LWF0LXRoZS1tb21lbnQtMjAxOTAyMjHSAXhodHRwczovL3d3dy5mb3JleGxpdmUuY29tL25ld3MvIS90aGUtYXVzdHJhbGlhbi1kb2xsYXItc2ltcGx5LWRvZXNudC1oYXZlLWEtbG90LWdvaW5nLWZvci1pdC1hdC10aGUtbW9tZW50LTIwMTkwMjIxL2FtcC8?oc=5,ForexLive,The Australian dollar simply doesn't have a lot going for it at the moment,2/20/2019
https://news.google.com/rss/articles/CBMiZWh0dHBzOi8vcHJvZml0LnBha2lzdGFudG9kYXkuY29tLnBrLzIwMTkvMDIvMjIvZG9sbGFyLXJldGFpbnMtZ2FpbnMtYXVzc2llLWZpbmRzLWZvb3RpbmctYWZ0ZXItc2xpZGUv0gEA?oc=5,Profit by Pakistan Today,"Dollar retains gains, Aussie finds footing after slide",2/22/2019
https://news.google.com/rss/articles/CBMidmh0dHBzOi8vd3d3LmRhaWx5ZnguY29tL2ZvcmV4L21hcmtldF9hbGVydC8yMDE5LzAyLzI1L0FwcGxlLVN0b2NrLUNvdWxkLU91dHBhY2UtU1AtNTAwLW9uLVVTLUNoaW5hLVRyYWRlLVdhci1OZXdzLmh0bWzSAXpodHRwczovL3d3dy5kYWlseWZ4LmNvbS9mb3JleC9tYXJrZXRfYWxlcnQvMjAxOS8wMi8yNS9BcHBsZS1TdG9jay1Db3VsZC1PdXRwYWNlLVNQLTUwMC1vbi1VUy1DaGluYS1UcmFkZS1XYXItTmV3cy5odG1sL2FtcA?oc=5,DailyFX,Apple Stock Could Outpace S&P 500 on US-China Trade War News,2/26/2019
https://news.google.com/rss/articles/CBMiUmh0dHBzOi8vd3d3LmFsamF6ZWVyYS5jb20vZWNvbm9teS8yMDE5LzIvMS93aGF0LWJyb3VnaHQtdmVuZXp1ZWxhcy1lY29ub215LXRvLXJ1aW7SAVZodHRwczovL3d3dy5hbGphemVlcmEuY29tL2FtcC9lY29ub215LzIwMTkvMi8xL3doYXQtYnJvdWdodC12ZW5lenVlbGFzLWVjb25vbXktdG8tcnVpbg?oc=5,Al Jazeera English,What brought Venezuelaâ€™s economy to ruin?,2/1/2019
https://news.google.com/rss/articles/CBMiP2h0dHBzOi8vd3d3LmZ0LmNvbS9jb250ZW50LzA5MmU0ZmFjLTNhZjItMTFlOS1iNzJiLTJjN2Y1MjZjYTVkMNIBAA?oc=5,Financial Times,Japan industrial production records largest fall in a year,2/27/2019
